quarter,feature,value,available_from,source
2023Q1,dd_abs_full,0.4177219782631809,2023-04-01,npm (causal-imputed)
2023Q1,dd_rel_full,0.30738234253504615,2023-04-01,npm (causal-imputed)
2023Q1,dd_rel_wide_full,-0.0354101276148171,2023-04-01,npm (causal-imputed)
2023Q1,plc_abs_full,0.31347551462327417,2023-04-01,npm (causal-imputed)
2023Q1,plc_rel_full,0.2031358788951394,2023-04-01,npm (causal-imputed)
2023Q1,googl_reported,1.0,2023-04-20,GOOGL 8-K 0001652044-23-000034
2023Q1,msft_reported,1.0,2023-04-25,MSFT 8-K 0001193125-23-115280
2023Q1,amzn_reported,1.0,2023-04-27,AMZN 8-K 0001018724-23-000006
2023Q2,rev_musd_lag4,406.138,2022-08-04,"SEC, 2022Q2 print"
2023Q2,rev_yoy_lag4,0.7389841104008152,2022-08-04,"SEC 8-K/10-Q, 2022Q2 print"
2023Q2,rev_yoy_lag2,0.4390002391185721,2023-02-16,"SEC 8-K/10-Q, 2022Q4 print"
2023Q2,ctrl_abs_d30,0.07621360954175138,2023-05-01,npm (causal-imputed)
2023Q2,dd_abs_d30,0.3156035541198854,2023-05-01,npm (causal-imputed)
2023Q2,dd_rel_d30,0.239389944578134,2023-05-01,npm (causal-imputed)
2023Q2,dd_rel_wide_d30,0.09431214384006026,2023-05-01,npm (causal-imputed)
2023Q2,plc_abs_d30,0.3100189654194132,2023-05-01,npm (causal-imputed)
2023Q2,plc_rel_d30,0.23380535587766182,2023-05-01,npm (causal-imputed)
2023Q2,guide_high_musd,502.0,2023-05-04,8-K EX-99.1 0001561550-23-000020 (UNVERIFIED)
2023Q2,guide_low_musd,498.0,2023-05-04,8-K EX-99.1 0001561550-23-000020 (UNVERIFIED)
2023Q2,guide_mid_musd,500.0,2023-05-04,8-K EX-99.1 0001561550-23-000020 (UNVERIFIED)
2023Q2,rev_yoy_lag1,0.3269261493540478,2023-05-04,"SEC 8-K/10-Q, 2023Q1 print"
2023Q2,ctrl_abs_d45,0.11544364369136417,2023-05-16,npm (causal-imputed)
2023Q2,dd_abs_d45,0.37071202767871725,2023-05-16,npm (causal-imputed)
2023Q2,dd_rel_d45,0.2552683839873531,2023-05-16,npm (causal-imputed)
2023Q2,dd_rel_wide_d45,0.0981310221593894,2023-05-16,npm (causal-imputed)
2023Q2,plc_abs_d45,0.3418994633868131,2023-05-16,npm (causal-imputed)
2023Q2,plc_rel_d45,0.22645581969544892,2023-05-16,npm (causal-imputed)
2023Q2,ctrl_abs_d60,0.11153790324567225,2023-05-31,npm (causal-imputed)
2023Q2,dd_abs_d60,0.368290091534913,2023-05-31,npm (causal-imputed)
2023Q2,dd_rel_d60,0.25675218828924073,2023-05-31,npm (causal-imputed)
2023Q2,dd_rel_wide_d60,0.10109500494446522,2023-05-31,npm (causal-imputed)
2023Q2,plc_abs_d60,0.3273973288626024,2023-05-31,npm (causal-imputed)
2023Q2,plc_rel_d60,0.21585942561693017,2023-05-31,npm (causal-imputed)
2023Q2,ctrl_abs_full,0.09049630268970432,2023-07-01,npm (causal-imputed)
2023Q2,dd_abs_full,0.37720779148777694,2023-07-01,npm (causal-imputed)
2023Q2,dd_rel_full,0.2867114887980726,2023-07-01,npm (causal-imputed)
2023Q2,dd_rel_wide_full,0.10767115728113907,2023-07-01,npm (causal-imputed)
2023Q2,plc_abs_full,0.3170389489507812,2023-07-01,npm (causal-imputed)
2023Q2,plc_rel_full,0.2265426462610769,2023-07-01,npm (causal-imputed)
2023Q2,googl_reported,1.0,2023-07-25,GOOGL 8-K 0001652044-23-000067
2023Q2,msft_reported,1.0,2023-07-25,MSFT 8-K 0000950170-23-034400
2023Q2,amzn_reported,1.0,2023-08-03,AMZN 8-K 0001018724-23-000010
2023Q3,rev_musd_lag4,436.533,2022-11-03,"SEC, 2022Q3 print"
2023Q3,rev_yoy_lag4,0.6138719647452013,2022-11-03,"SEC 8-K/10-Q, 2022Q3 print"
2023Q3,rev_yoy_lag2,0.3269261493540478,2023-05-04,"SEC 8-K/10-Q, 2023Q1 print"
2023Q3,ctrl_abs_d30,0.1005852406047083,2023-07-31,npm (causal-imputed)
2023Q3,dd_abs_d30,0.35948441310360835,2023-07-31,npm (causal-imputed)
2023Q3,dd_rel_d30,0.25889917249890004,2023-07-31,npm (causal-imputed)
2023Q3,dd_rel_wide_d30,0.06228860807613046,2023-07-31,npm (causal-imputed)
2023Q3,plc_abs_d30,0.27014419901578535,2023-07-31,npm (causal-imputed)
2023Q3,plc_rel_d30,0.16955895841107704,2023-07-31,npm (causal-imputed)
2023Q3,guide_high_musd,525.0,2023-08-08,8-K EX-99.1 0001561550-23-000035 (UNVERIFIED)
2023Q3,guide_low_musd,521.0,2023-08-08,8-K EX-99.1 0001561550-23-000035 (UNVERIFIED)
2023Q3,guide_mid_musd,523.0,2023-08-08,8-K EX-99.1 0001561550-23-000035 (UNVERIFIED)
2023Q3,rev_yoy_lag1,0.2544012133806737,2023-08-08,"SEC 8-K/10-Q, 2023Q2 print"
2023Q3,ctrl_abs_d45,0.14524353177889715,2023-08-15,npm (causal-imputed)
2023Q3,dd_abs_d45,0.37170421156412914,2023-08-15,npm (causal-imputed)
2023Q3,dd_rel_d45,0.226460679785232,2023-08-15,npm (causal-imputed)
2023Q3,dd_rel_wide_d45,0.02897241664731709,2023-08-15,npm (causal-imputed)
2023Q3,plc_abs_d45,0.2887829169262659,2023-08-15,npm (causal-imputed)
2023Q3,plc_rel_d45,0.14353938514736875,2023-08-15,npm (causal-imputed)
2023Q3,ctrl_abs_d60,0.14421766686797888,2023-08-30,npm (causal-imputed)
2023Q3,dd_abs_d60,0.3437621106008635,2023-08-30,npm (causal-imputed)
2023Q3,dd_rel_d60,0.1995444437328846,2023-08-30,npm (causal-imputed)
2023Q3,dd_rel_wide_d60,0.0015621244024508485,2023-08-30,npm (causal-imputed)
2023Q3,plc_abs_d60,0.2854029947811867,2023-08-30,npm (causal-imputed)
2023Q3,plc_rel_d60,0.14118532791320781,2023-08-30,npm (causal-imputed)
2023Q3,ctrl_abs_full,0.14726931159179557,2023-10-01,npm (causal-imputed)
2023Q3,dd_abs_full,0.2938239111361014,2023-10-01,npm (causal-imputed)
2023Q3,dd_rel_full,0.14655459954430583,2023-10-01,npm (causal-imputed)
2023Q3,dd_rel_wide_full,-0.05830600671129815,2023-10-01,npm (causal-imputed)
2023Q3,plc_abs_full,0.26854466435774427,2023-10-01,npm (causal-imputed)
2023Q3,plc_rel_full,0.1212753527659487,2023-10-01,npm (causal-imputed)
2023Q3,googl_reported,1.0,2023-10-24,GOOGL 8-K 0001652044-23-000088
2023Q3,msft_reported,1.0,2023-10-24,MSFT 8-K 0000950170-23-054848
2023Q3,amzn_reported,1.0,2023-10-26,AMZN 8-K 0001018724-23-000016
2023Q4,rev_musd_lag4,469.399,2023-02-16,"SEC, 2022Q4 print"
2023Q4,rev_yoy_lag4,0.4390002391185721,2023-02-16,"SEC 8-K/10-Q, 2022Q4 print"
2023Q4,rev_yoy_lag2,0.2544012133806737,2023-08-08,"SEC 8-K/10-Q, 2023Q2 print"
2023Q4,ctrl_abs_d30,0.1574723992632805,2023-10-31,npm (causal-imputed)
2023Q4,dd_abs_d30,0.29890074190772964,2023-10-31,npm (causal-imputed)
2023Q4,dd_rel_d30,0.14142834264444915,2023-10-31,npm (causal-imputed)
2023Q4,dd_rel_wide_d30,-0.1389086583599628,2023-10-31,npm (causal-imputed)
2023Q4,plc_abs_d30,0.28288219661420655,2023-10-31,npm (causal-imputed)
2023Q4,plc_rel_d30,0.12540979735092606,2023-10-31,npm (causal-imputed)
2023Q4,guide_high_musd,568.0,2023-11-07,8-K EX-99.1 0001561550-23-000053 (UNVERIFIED)
2023Q4,guide_low_musd,564.0,2023-11-07,8-K EX-99.1 0001561550-23-000053 (UNVERIFIED)
2023Q4,guide_mid_musd,566.0,2023-11-07,8-K EX-99.1 0001561550-23-000053 (UNVERIFIED)
2023Q4,rev_yoy_lag1,0.2542831813402424,2023-11-07,"SEC 8-K/10-Q, 2023Q3 print"
2023Q4,ctrl_abs_d45,0.09137114192467166,2023-11-15,npm (causal-imputed)
2023Q4,dd_abs_d45,0.25438703329001555,2023-11-15,npm (causal-imputed)
2023Q4,dd_rel_d45,0.1630158913653439,2023-11-15,npm (causal-imputed)
2023Q4,dd_rel_wide_d45,-0.14254083638893889,2023-11-15,npm (causal-imputed)
2023Q4,plc_abs_d45,0.24672284424345747,2023-11-15,npm (causal-imputed)
2023Q4,plc_rel_d45,0.1553517023187858,2023-11-15,npm (causal-imputed)
2023Q4,ctrl_abs_d60,0.09501820231611902,2023-11-30,npm (causal-imputed)
2023Q4,dd_abs_d60,0.2324951310248906,2023-11-30,npm (causal-imputed)
2023Q4,dd_rel_d60,0.1374769287087716,2023-11-30,npm (causal-imputed)
2023Q4,dd_rel_wide_d60,-0.16242951431801345,2023-11-30,npm (causal-imputed)
2023Q4,plc_abs_d60,0.23603414920565768,2023-11-30,npm (causal-imputed)
2023Q4,plc_rel_d60,0.14101594688953867,2023-11-30,npm (causal-imputed)
2023Q4,ctrl_abs_full,0.09138459159155943,2024-01-01,npm (causal-imputed)
2023Q4,dd_abs_full,0.21830125802886613,2024-01-01,npm (causal-imputed)
2023Q4,dd_rel_full,0.1269166664373067,2024-01-01,npm (causal-imputed)
2023Q4,dd_rel_wide_full,-0.1798056110711066,2024-01-01,npm (causal-imputed)
2023Q4,plc_abs_full,0.21365650650567503,2024-01-01,npm (causal-imputed)
2023Q4,plc_rel_full,0.1222719149141156,2024-01-01,npm (causal-imputed)
2023Q4,googl_reported,1.0,2024-01-30,GOOGL 8-K 0001652044-24-000014
2023Q4,msft_reported,1.0,2024-01-30,MSFT 8-K 0000950170-24-008809
2023Q4,amzn_reported,1.0,2024-02-01,AMZN 8-K 0001018724-24-000006
2024Q1,rev_musd_lag4,481.714,2023-05-04,"SEC, 2023Q1 print"
2024Q1,rev_yoy_lag4,0.3269261493540478,2023-05-04,"SEC 8-K/10-Q, 2023Q1 print"
2024Q1,rev_yoy_lag2,0.2542831813402424,2023-11-07,"SEC 8-K/10-Q, 2023Q3 print"
2024Q1,ctrl_abs_d30,0.15777502671750554,2024-01-31,npm (causal-imputed)
2024Q1,dd_abs_d30,0.266837408226543,2024-01-31,npm (causal-imputed)
2024Q1,dd_rel_d30,0.10906238150903746,2024-01-31,npm (causal-imputed)
2024Q1,dd_rel_wide_d30,-0.2177317139772832,2024-01-31,npm (causal-imputed)
2024Q1,plc_abs_d30,0.21351691489616442,2024-01-31,npm (causal-imputed)
2024Q1,plc_rel_d30,0.05574188817865888,2024-01-31,npm (causal-imputed)
2024Q1,guide_high_musd,591.0,2024-02-13,8-K EX-99.1 0001561550-24-000004 (UNVERIFIED)
2024Q1,guide_low_musd,587.0,2024-02-13,8-K EX-99.1 0001561550-24-000004 (UNVERIFIED)
2024Q1,guide_mid_musd,589.0,2024-02-13,8-K EX-99.1 0001561550-24-000004 (UNVERIFIED)
2024Q1,rev_yoy_lag1,0.2561786454594066,2024-02-13,"SEC 8-K/10-Q, 2023Q4 print"
2024Q1,ctrl_abs_d45,0.1383574214395047,2024-02-15,npm (causal-imputed)
2024Q1,dd_abs_d45,0.22283697935192848,2024-02-15,npm (causal-imputed)
2024Q1,dd_rel_d45,0.08447955791242379,2024-02-15,npm (causal-imputed)
2024Q1,dd_rel_wide_d45,-0.22891445944639344,2024-02-15,npm (causal-imputed)
2024Q1,plc_abs_d45,0.18278075471673105,2024-02-15,npm (causal-imputed)
2024Q1,plc_rel_d45,0.04442333327722636,2024-02-15,npm (causal-imputed)
2024Q1,ctrl_abs_d60,0.14291841405318273,2024-03-01,npm (causal-imputed)
2024Q1,dd_abs_d60,0.22088591894558718,2024-03-01,npm (causal-imputed)
2024Q1,dd_rel_d60,0.07796750489240445,2024-03-01,npm (causal-imputed)
2024Q1,dd_rel_wide_d60,-0.23064532938303017,2024-03-01,npm (causal-imputed)
2024Q1,plc_abs_d60,0.17685728131312928,2024-03-01,npm (causal-imputed)
2024Q1,plc_rel_d60,0.03393886725994655,2024-03-01,npm (causal-imputed)
2024Q1,ctrl_abs_full,0.12672269986566675,2024-04-01,npm (causal-imputed)
2024Q1,dd_abs_full,0.15855576074461908,2024-04-01,npm (causal-imputed)
2024Q1,dd_rel_full,0.031833060878952324,2024-04-01,npm (causal-imputed)
2024Q1,dd_rel_wide_full,-0.2695055115977709,2024-04-01,npm (causal-imputed)
2024Q1,plc_abs_full,0.15951126685453687,2024-04-01,npm (causal-imputed)
2024Q1,plc_rel_full,0.032788566988870116,2024-04-01,npm (causal-imputed)
2024Q1,googl_reported,1.0,2024-04-25,GOOGL 8-K 0001652044-24-000047
2024Q1,msft_reported,1.0,2024-04-25,MSFT 8-K 0000950170-24-048268
2024Q1,amzn_reported,1.0,2024-04-30,AMZN 8-K 0001018724-24-000081
2024Q2,rev_musd_lag4,509.46,2023-08-08,"SEC, 2023Q2 print"
2024Q2,rev_yoy_lag4,0.2544012133806737,2023-08-08,"SEC 8-K/10-Q, 2023Q2 print"
2024Q2,rev_yoy_lag2,0.2561786454594066,2024-02-13,"SEC 8-K/10-Q, 2023Q4 print"
2024Q2,ctrl_abs_d30,0.2702340612937437,2024-05-01,npm (causal-imputed)
2024Q2,dd_abs_d30,0.21932119611969014,2024-05-01,npm (causal-imputed)
2024Q2,dd_rel_d30,-0.05091286517405358,2024-05-01,npm (causal-imputed)
2024Q2,dd_rel_wide_d30,-0.2900775636269053,2024-05-01,npm (causal-imputed)
2024Q2,plc_abs_d30,0.23119847823602768,2024-05-01,npm (causal-imputed)
2024Q2,plc_rel_d30,-0.03903558305771604,2024-05-01,npm (causal-imputed)
2024Q2,guide_high_musd,624.0,2024-05-07,8-K EX-99.1 0001561550-24-000048 (UNVERIFIED)
2024Q2,guide_low_musd,620.0,2024-05-07,8-K EX-99.1 0001561550-24-000048 (UNVERIFIED)
2024Q2,guide_mid_musd,622.0,2024-05-07,8-K EX-99.1 0001561550-24-000048 (UNVERIFIED)
2024Q2,rev_yoy_lag1,0.2689126743254295,2024-05-07,"SEC 8-K/10-Q, 2024Q1 print"
2024Q2,ctrl_abs_d45,0.23411984448613055,2024-05-16,npm (causal-imputed)
2024Q2,dd_abs_d45,0.18770562570226446,2024-05-16,npm (causal-imputed)
2024Q2,dd_rel_d45,-0.04641421878386609,2024-05-16,npm (causal-imputed)
2024Q2,dd_rel_wide_d45,-0.29359968730338437,2024-05-16,npm (causal-imputed)
2024Q2,plc_abs_d45,0.19932240479894858,2024-05-16,npm (causal-imputed)
2024Q2,plc_rel_d45,-0.034797439687181964,2024-05-16,npm (causal-imputed)
2024Q2,ctrl_abs_d60,0.23539421025844298,2024-05-31,npm (causal-imputed)
2024Q2,dd_abs_d60,0.18364121835237057,2024-05-31,npm (causal-imputed)
2024Q2,dd_rel_d60,-0.05175299190607241,2024-05-31,npm (causal-imputed)
2024Q2,dd_rel_wide_d60,-0.29366363193638634,2024-05-31,npm (causal-imputed)
2024Q2,plc_abs_d60,0.19343041238554548,2024-05-31,npm (causal-imputed)
2024Q2,plc_rel_d60,-0.0419637978728975,2024-05-31,npm (causal-imputed)
2024Q2,ctrl_abs_full,0.22119324267366736,2024-07-01,npm (causal-imputed)
2024Q2,dd_abs_full,0.1460179919395692,2024-07-01,npm (causal-imputed)
2024Q2,dd_rel_full,-0.07517525073409814,2024-07-01,npm (causal-imputed)
2024Q2,dd_rel_wide_full,-0.30549029748683054,2024-07-01,npm (causal-imputed)
2024Q2,plc_abs_full,0.1607854363303609,2024-07-01,npm (causal-imputed)
2024Q2,plc_rel_full,-0.06040780634330645,2024-07-01,npm (causal-imputed)
2024Q2,googl_reported,1.0,2024-07-23,GOOGL 8-K 0001652044-24-000076
2024Q2,msft_reported,1.0,2024-07-30,MSFT 8-K 0000950170-24-087835
2024Q2,amzn_reported,1.0,2024-08-01,AMZN 8-K 0001018724-24-000128
2024Q3,rev_musd_lag4,547.536,2023-11-07,"SEC, 2023Q3 print"
2024Q3,rev_yoy_lag4,0.2542831813402424,2023-11-07,"SEC 8-K/10-Q, 2023Q3 print"
2024Q3,rev_yoy_lag2,0.2689126743254295,2024-05-07,"SEC 8-K/10-Q, 2024Q1 print"
2024Q3,ctrl_abs_d30,0.13062195667838772,2024-07-31,npm (causal-imputed)
2024Q3,dd_abs_d30,0.21439283282649413,2024-07-31,npm (causal-imputed)
2024Q3,dd_rel_d30,0.08377087614810641,2024-07-31,npm (causal-imputed)
2024Q3,dd_rel_wide_d30,-0.2528640398363642,2024-07-31,npm (causal-imputed)
2024Q3,plc_abs_d30,0.21247172774329215,2024-07-31,npm (causal-imputed)
2024Q3,plc_rel_d30,0.08184977106490443,2024-07-31,npm (causal-imputed)
2024Q3,guide_high_musd,664.0,2024-08-08,8-K EX-99.1 0001561550-24-000109 (UNVERIFIED)
2024Q3,guide_low_musd,660.0,2024-08-08,8-K EX-99.1 0001561550-24-000109 (UNVERIFIED)
2024Q3,guide_mid_musd,662.0,2024-08-08,8-K EX-99.1 0001561550-24-000109 (UNVERIFIED)
2024Q3,rev_yoy_lag1,0.2665940407490283,2024-08-08,"SEC 8-K/10-Q, 2024Q2 print"
2024Q3,ctrl_abs_d45,0.09727463929631419,2024-08-15,npm (causal-imputed)
2024Q3,dd_abs_d45,0.20372003134249184,2024-08-15,npm (causal-imputed)
2024Q3,dd_rel_d45,0.10644539204617764,2024-08-15,npm (causal-imputed)
2024Q3,dd_rel_wide_d45,-0.24792255685909126,2024-08-15,npm (causal-imputed)
2024Q3,plc_abs_d45,0.18615326220647788,2024-08-15,npm (causal-imputed)
2024Q3,plc_rel_d45,0.08887862291016368,2024-08-15,npm (causal-imputed)
2024Q3,ctrl_abs_d60,0.0909484588372429,2024-08-30,npm (causal-imputed)
2024Q3,dd_abs_d60,0.19736427098330012,2024-08-30,npm (causal-imputed)
2024Q3,dd_rel_d60,0.10641581214605722,2024-08-30,npm (causal-imputed)
2024Q3,dd_rel_wide_d60,-0.24733122743346314,2024-08-30,npm (causal-imputed)
2024Q3,plc_abs_d60,0.1646251873885518,2024-08-30,npm (causal-imputed)
2024Q3,plc_rel_d60,0.07367672855130891,2024-08-30,npm (causal-imputed)
2024Q3,ctrl_abs_full,0.057520484317560516,2024-10-01,npm (causal-imputed)
2024Q3,dd_abs_full,0.17951556744079156,2024-10-01,npm (causal-imputed)
2024Q3,dd_rel_full,0.12199508312323104,2024-10-01,npm (causal-imputed)
2024Q3,dd_rel_wide_full,-0.2501411883907778,2024-10-01,npm (causal-imputed)
2024Q3,plc_abs_full,0.1456163184475301,2024-10-01,npm (causal-imputed)
2024Q3,plc_rel_full,0.08809583412996957,2024-10-01,npm (causal-imputed)
2024Q3,googl_reported,1.0,2024-10-29,GOOGL 8-K 0001652044-24-000115
2024Q3,msft_reported,1.0,2024-10-30,MSFT 8-K 0000950170-24-118955
2024Q3,amzn_reported,1.0,2024-10-31,AMZN 8-K 0001018724-24-000158
2024Q4,rev_musd_lag4,589.649,2024-02-13,"SEC, 2023Q4 print"
2024Q4,rev_yoy_lag4,0.2561786454594066,2024-02-13,"SEC 8-K/10-Q, 2023Q4 print"
2024Q4,rev_yoy_lag2,0.2665940407490283,2024-08-08,"SEC 8-K/10-Q, 2024Q2 print"
2024Q4,ctrl_abs_d30,0.1400131065942336,2024-10-31,npm (causal-imputed)
2024Q4,dd_abs_d30,0.40401996580662214,2024-10-31,npm (causal-imputed)
2024Q4,dd_rel_d30,0.26400685921238853,2024-10-31,npm (causal-imputed)
2024Q4,dd_rel_wide_d30,-0.12855167436077153,2024-10-31,npm (causal-imputed)
2024Q4,plc_abs_d30,0.17687029881518157,2024-10-31,npm (causal-imputed)
2024Q4,plc_rel_d30,0.036857192220947965,2024-10-31,npm (causal-imputed)
2024Q4,guide_high_musd,713.0,2024-11-07,8-K EX-99.1 0001561550-24-000171 (UNVERIFIED)
2024Q4,guide_low_musd,709.0,2024-11-07,8-K EX-99.1 0001561550-24-000171 (UNVERIFIED)
2024Q4,guide_mid_musd,711.0,2024-11-07,8-K EX-99.1 0001561550-24-000171 (UNVERIFIED)
2024Q4,rev_yoy_lag1,0.2602203325443442,2024-11-07,"SEC 8-K/10-Q, 2024Q3 print"
2024Q4,ctrl_abs_d45,0.14601701706771486,2024-11-15,npm (causal-imputed)
2024Q4,dd_abs_d45,0.4153523000680259,2024-11-15,npm (causal-imputed)
2024Q4,dd_rel_d45,0.26933528300031107,2024-11-15,npm (causal-imputed)
2024Q4,dd_rel_wide_d45,-0.10981017797388759,2024-11-15,npm (causal-imputed)
2024Q4,plc_abs_d45,0.17755989652292214,2024-11-15,npm (causal-imputed)
2024Q4,plc_rel_d45,0.031542879455207284,2024-11-15,npm (causal-imputed)
2024Q4,ctrl_abs_d60,0.14544850052928737,2024-11-30,npm (causal-imputed)
2024Q4,dd_abs_d60,0.4303505485237018,2024-11-30,npm (causal-imputed)
2024Q4,dd_rel_d60,0.28490204799441443,2024-11-30,npm (causal-imputed)
2024Q4,dd_rel_wide_d60,-0.09080573968909533,2024-11-30,npm (causal-imputed)
2024Q4,plc_abs_d60,0.18458886433256794,2024-11-30,npm (causal-imputed)
2024Q4,plc_rel_d60,0.039140363803280565,2024-11-30,npm (causal-imputed)
2024Q4,ctrl_abs_full,0.12913744356863788,2025-01-01,npm (causal-imputed)
2024Q4,dd_abs_full,0.4223710478733942,2025-01-01,npm (causal-imputed)
2024Q4,dd_rel_full,0.2932336043047563,2025-01-01,npm (causal-imputed)
2024Q4,dd_rel_wide_full,-0.07827626042232083,2025-01-01,npm (causal-imputed)
2024Q4,plc_abs_full,0.14162354366914087,2025-01-01,npm (causal-imputed)
2024Q4,plc_rel_full,0.012486100100502995,2025-01-01,npm (causal-imputed)
2024Q4,msft_reported,1.0,2025-01-29,MSFT 8-K 0000950170-25-010484
2024Q4,googl_reported,1.0,2025-02-04,GOOGL 8-K 0001652044-25-000010
2024Q4,amzn_reported,1.0,2025-02-06,AMZN 8-K 0001018724-25-000002
2025Q1,rev_musd_lag4,611.253,2024-05-07,"SEC, 2024Q1 print"
2025Q1,rev_yoy_lag4,0.2689126743254295,2024-05-07,"SEC 8-K/10-Q, 2024Q1 print"
2025Q1,rev_yoy_lag2,0.2602203325443442,2024-11-07,"SEC 8-K/10-Q, 2024Q3 print"
2025Q1,ctrl_abs_d30,0.025219885127661712,2025-01-31,npm (causal-imputed)
2025Q1,dd_abs_d30,0.38303395587614375,2025-01-31,npm (causal-imputed)
2025Q1,dd_rel_d30,0.35781407074848204,2025-01-31,npm (causal-imputed)
2025Q1,dd_rel_wide_d30,-0.07759553324035195,2025-01-31,npm (causal-imputed)
2025Q1,plc_abs_d30,0.03429520520158391,2025-01-31,npm (causal-imputed)
2025Q1,plc_rel_d30,0.0090753200739222,2025-01-31,npm (causal-imputed)
2025Q1,guide_high_musd,741.0,2025-02-13,8-K EX-99.1 0001561550-25-000017 (UNVERIFIED)
2025Q1,guide_low_musd,737.0,2025-02-13,8-K EX-99.1 0001561550-25-000017 (UNVERIFIED)
2025Q1,guide_mid_musd,739.0,2025-02-13,8-K EX-99.1 0001561550-25-000017 (UNVERIFIED)
2025Q1,rev_yoy_lag1,0.2511290615264334,2025-02-13,"SEC 8-K/10-Q, 2024Q4 print"
2025Q1,ctrl_abs_d45,0.044434383555957524,2025-02-15,npm (causal-imputed)
2025Q1,dd_abs_d45,0.39856119320124606,2025-02-15,npm (causal-imputed)
2025Q1,dd_rel_d45,0.35412680964528853,2025-02-15,npm (causal-imputed)
2025Q1,dd_rel_wide_d45,-0.08108041075300321,2025-02-15,npm (causal-imputed)
2025Q1,plc_abs_d45,0.05429093284215014,2025-02-15,npm (causal-imputed)
2025Q1,plc_rel_d45,0.009856549286192617,2025-02-15,npm (causal-imputed)
2025Q1,ctrl_abs_d60,0.025098411848372137,2025-03-02,npm (causal-imputed)
2025Q1,dd_abs_d60,0.37801608475843906,2025-03-02,npm (causal-imputed)
2025Q1,dd_rel_d60,0.3529176729100669,2025-03-02,npm (causal-imputed)
2025Q1,dd_rel_wide_d60,-0.09175150617292971,2025-03-02,npm (causal-imputed)
2025Q1,plc_abs_d60,0.037623254826272046,2025-03-02,npm (causal-imputed)
2025Q1,plc_rel_d60,0.012524842977899908,2025-03-02,npm (causal-imputed)
2025Q1,ctrl_abs_full,0.057673857717038146,2025-04-01,npm (causal-imputed)
2025Q1,dd_abs_full,0.40243441341183583,2025-04-01,npm (causal-imputed)
2025Q1,dd_rel_full,0.3447605556947977,2025-04-01,npm (causal-imputed)
2025Q1,dd_rel_wide_full,-0.09003203844371654,2025-04-01,npm (causal-imputed)
2025Q1,plc_abs_full,0.045732157022911224,2025-04-01,npm (causal-imputed)
2025Q1,plc_rel_full,-0.011941700694126922,2025-04-01,npm (causal-imputed)
2025Q1,googl_reported,1.0,2025-04-24,GOOGL 8-K 0001652044-25-000040
2025Q1,msft_reported,1.0,2025-04-30,MSFT 8-K 0000950170-25-061032
2025Q1,amzn_reported,1.0,2025-05-01,AMZN 8-K 0001018724-25-000034
2025Q2,rev_musd_lag4,645.279,2024-08-08,"SEC, 2024Q2 print"
2025Q2,rev_yoy_lag4,0.2665940407490283,2024-08-08,"SEC 8-K/10-Q, 2024Q2 print"
2025Q2,rev_yoy_lag2,0.2511290615264334,2025-02-13,"SEC 8-K/10-Q, 2024Q4 print"
2025Q2,ctrl_abs_d30,0.12049193574118,2025-05-01,npm (causal-imputed)
2025Q2,dd_abs_d30,0.40238603886270496,2025-05-01,npm (causal-imputed)
2025Q2,dd_rel_d30,0.28189410312152496,2025-05-01,npm (causal-imputed)
2025Q2,dd_rel_wide_d30,-0.13646643895039645,2025-05-01,npm (causal-imputed)
2025Q2,plc_abs_d30,0.09932837333263222,2025-05-01,npm (causal-imputed)
2025Q2,plc_rel_d30,-0.021163562408547776,2025-05-01,npm (causal-imputed)
2025Q2,guide_high_musd,791.0,2025-05-06,8-K EX-99.1 0001561550-25-000118 (UNVERIFIED)
2025Q2,guide_low_musd,787.0,2025-05-06,8-K EX-99.1 0001561550-25-000118 (UNVERIFIED)
2025Q2,guide_mid_musd,789.0,2025-05-06,8-K EX-99.1 0001561550-25-000118 (UNVERIFIED)
2025Q2,rev_yoy_lag1,0.2458883637380919,2025-05-06,"SEC 8-K/10-Q, 2025Q1 print"
2025Q2,ctrl_abs_d45,0.1142531556790285,2025-05-16,npm (causal-imputed)
2025Q2,dd_abs_d45,0.41195859381198474,2025-05-16,npm (causal-imputed)
2025Q2,dd_rel_d45,0.29770543813295625,2025-05-16,npm (causal-imputed)
2025Q2,dd_rel_wide_d45,-0.1363804426959092,2025-05-16,npm (causal-imputed)
2025Q2,plc_abs_d45,0.11505892854154354,2025-05-16,npm (causal-imputed)
2025Q2,plc_rel_d45,0.0008057728625150418,2025-05-16,npm (causal-imputed)
2025Q2,ctrl_abs_d60,0.08477703619930566,2025-05-31,npm (causal-imputed)
2025Q2,dd_abs_d60,0.4159885684786282,2025-05-31,npm (causal-imputed)
2025Q2,dd_rel_d60,0.33121153227932254,2025-05-31,npm (causal-imputed)
2025Q2,dd_rel_wide_d60,-0.1348443331715501,2025-05-31,npm (causal-imputed)
2025Q2,plc_abs_d60,0.12297699625650793,2025-05-31,npm (causal-imputed)
2025Q2,plc_rel_d60,0.038199960057202276,2025-05-31,npm (causal-imputed)
2025Q2,ctrl_abs_full,0.052081349017264245,2025-07-01,npm (causal-imputed)
2025Q2,dd_abs_full,0.41847330521315484,2025-07-01,npm (causal-imputed)
2025Q2,dd_rel_full,0.3663919561958906,2025-07-01,npm (causal-imputed)
2025Q2,dd_rel_wide_full,-0.1338070123372077,2025-07-01,npm (causal-imputed)
